item_id,old_item_id,release,song,artist,genre,count
8257,ndyqnCvTVy8kfGZE,2018,Blood,Breaking Benjamin,alternative metal,73
8258,HzPyYaQ9wTgoWTll,2004,A Firm Kick,John Frusciante,singer-songwriter,15
8259,JdDzijkBC9LbSYPi,1969,Be Careful With a Fool,Johnny Winter,blues,16
8260,Jy4vqAWxxmPCZ2X2,1995,The Ludlows,James Horner,soundtrack,14
8261,lEJpyUAfdWRf0kg2,2018,Everything You've Ever Learned,Jack White,blues,14
8262,fFz7NgbI0iJWhZbm,2018,TEST DRIVE,Joji,lo-fi,81
8263,rZ8By2I0wKNm1r0t,2012,Treasure,Bruno Mars,disco,95
8264,voQb07Q1hEqpHt4A,1987,Faroeste Caboclo,Legião Urbana,brazilian rock,29
8265,fsDIJN6Mdq416gjb,1994,Burnout,Green Day,punk,93
8266,GfkRKY9KJQ9mP4Ef,1971,Man in Black,Johnny Cash,country,48
8267,vw5OCPFwV6BnbCrx,2012,You Call Me a Bitch Like It's a Bad Thing,Halestorm,hard rock,12
8268,fPd44gFXveH8QNmt,2016,Seal The Deal,Volbeat,metal,106
8269,53h73hF16It6ATE7,1992,1880 Or So,Television,post-punk,42
8270,hyw8VGJefMTWyUYH,1982,Bloodstone,Judas Priest,metal,45
8271,JhysnQlZ8xBWvqTX,1995,Sweet Art Thou,Theatre of Tragedy,doom metal,16
8272,FrecO0ulAFiRK9Hc,2007,Just A Car Crash Away,Marilyn Manson,industrial metal,10
8273,NdSD5xRblbLULV24,2017,Dream Machine,Tokio Hotel,pop rock,12
8274,XGexsO53M0kMIr1R,2017,Downtown,Allie X,synthpop,48
8275,nGLIdmXAlhokNVbo,2003,Easier to Run,Linkin Park,nu metal,153
8276,A2jEoPqx7Z9Hcc55,2018,Wiking,Sarius,rap,36
8277,AtjG49EDqbuWkeFo,1961,Summertime,John Coltrane,bebop,21
8278,dkjlBYXTh92NqUSu,2018,Juno,TesseracT,djent,79
8279,9Qwko9ZyfFf9LVlU,2017,Atrophy,3Teeth,industrial metal,14
8280,WvYJI62Q23IkTBJK,1990,Particle Man,They Might Be Giants,rock,27
8281,G7meEyA7IJkE0tIo,2001,Tendency,Jan Jelinek,glitch,31
8282,d4FZsprxLhh1DiH3,2009,Wallet,Regina Spektor,singer-songwriter,13
8283,RttK2ruJO1pCJ7wb,2018,Gentle Earthquakes,Aurora,screamo,32
8284,BZzTuozmZQuTfzsk,2011,Feel To Follow,The Maccabees,indie rock,17
8285,uwFBTLiwJ4RAMuoC,1992,Victory,PJ Harvey,singer-songwriter,19
8286,ITNP5HzxvVBMCiqb,1973,Andalucia,John Cale,singer-songwriter,24
8287,wOdlaA9WShP5jzIQ,2017,"Dobrze, że cię mam",Kortez,rock,18
8288,U14Yczi3hPXaDJg2,2018,Equity,Dedekind Cut,minimal,17
8289,kPJtLJbpTvijy4rD,1986,House of Suffering,Bad Brains,hardcore punk,19
8290,Ab6PcCvNzMhSjvC9,2006,Ike's Mood I,Visioneers,nu jazz,10
8291,kmOFj8S5ovfcQvZu,2004,Emptiness,John Frusciante,rock,24
8292,6iJltNTaoYJiRqpw,2016,1985,Haken,progressive metal,54
8293,hwPSqUyW5KZk92nI,1958,Manhattan,Blossom Dearie,jazz,18
8294,QG2CgAe8bng1516t,2016,Could Have Been Me,The Struts,rock,53
8295,TEpqbhtzIRfjjfXZ,2012,Stormy Monday,Stoned Jesus,stoner rock,18
8296,Jy5jGsoi00JeAbSP,2000,Walk Home,Thomas Newman,soundtrack,54
8297,iOCzDvheUTxtuHae,2000,Black Label,Lamb of God,groove metal,47
8298,MxT7Ku4XfrACc3Mi,2013,Lost,Counterparts,melodic hardcore,11
8299,3H1xT3RgR3Y8hpCx,2013,Breathe This Air,Jon Hopkins,electronic,60
8300,GMFhJxqHG0Zp2G2l,2012,MN84 Theme,Miami Nights 1984,ambient,19
8301,TIDAYplHydmOIiMl,2014,Love Runs Out,OneRepublic,pop,58
8302,GBp0mYkrwzTmdH8i,2010,Robot Boy,Linkin Park,nu metal,38
8303,tWl5VcJxMTOaRbbt,2012,The Big Tree,Stand High Patrol,dub,10
8304,EOHtgzZyoNfsnHFO,2018,TAPE,BROCKHAMPTON,experimental hip hop,12
8305,f2PaNOn0OjzMWsM7,2006,Vanishing Light,In Flames,melodic death metal,31
8306,TRqHO9x0KUsdFCzR,2004,Ode to Divorce,Regina Spektor,singer-songwriter,12
8307,4ZQysXJcJJ5B2wFs,1993,Nocturnal Evil,Beherit,black metal,24
8308,ImZPZjUHXnKOIsBT,1994,Chump,Green Day,punk,70
8309,iy0qMuzKL8DjCaBH,1971,Madalena,Elis Regina,bossa nova,21
8310,Rtf5CSnxtMNp1Tsg,2012,Rock Show,Halestorm,hard rock,21
8311,fVfOjgpv0xiXViXy,2016,A picture in motion,Waveshaper,electronic,20
8312,I8SDP9cYn0C0Iujw,1975,Bastille Day,Rush,progressive rock,82
8313,zFOS3HiaRJHrXgpA,2018,Sex & Cigarettes,Toni Braxton,soul,12
8314,pNnKoGa3xpoYQRZ8,2016,Amor Pixelado,Céu,mpb,25
8315,3cW1ExWf09rK5KeC,2002,Drift Away,Uncle Kracker,soft rock,15
8316,GY9lh5ud2Oavtg8J,2018,Soft Universe,Aurora,art pop,40
8317,SR5GgWsnveEzJMTq,2014,Cucurucu,Nick Mulvey,singer-songwriter,27
8318,tbH4gyhc6gSFtobs,1998,Eva (Eva),Banda Eva,carnaval,12
8319,bxBqTsR2GyEz3GBn,1979,Empty Spaces,Pink Floyd,psychedelic rock,87
8320,SMnJLcXL9Cz7aYjN,2017,Cormorant Bird,Fionn Regan,folk,38
8321,5Drgz6L6w5V8etf2,2016,Bliss,JinSang,beats,38
8322,vpm5tYxbuaTiDSzo,1971,We Got To Have Peace,Curtis Mayfield,funk,12
8323,4tfYQIkt1vEoMQYa,2018,Undone,Craft,raw black metal,15
8324,aSk7qb8ig31liJIy,1998,Sabbra Cadabra,Metallica,thrash metal,35
8325,13q6AkcV4ZkqXzbQ,2015,Universe on Fire,Gloryhammer,power metal,47
8326,GR0VWhXg5A5x81ye,2012,Clutch,Miami Nights 1984,electronic,20
8327,sBGO9XjNVHoSuINa,2016,Scars,I Prevail,post-hardcore,52
8328,Rp65HfnlxrhXqpKe,2012,One For Sorrow,Insomnium,melodic death metal,11
8329,yvi4nAbZdiDaIJyB,1997,Everywhere,Tim McGraw,country,10
8330,dUUo24N5LToFqgii,2009,I Can't Stand the Rain,Ann Peebles,funk,79
8331,AoHPhE9mvdoOBHeM,2017,What A Day,London Grammar,dream pop,19
8332,gsYB7XRkeZzF5Z96,1979,Young Lust,Pink Floyd,psychedelic rock,115
8333,hYt4dDsY0PvNgDVv,2017,Into The Fire (Radio Edit),Asking Alexandria,post-hardcore,16
8334,gxkL9vbNPaK7aU10,2002,Stone Love,Pepper,ska,19
8335,XnQMDEYNWe8clyww,2013,The Child Must Die,Watain,swedish black metal,23
8336,t7QKZaqDoJIo92Xz,2014,Thirteen Sad Farewells,Stu Larsen,folk,20
8337,vxjiFNkDXYfiTHWP,2015,Smash A Single Digit,Napalm Death,grindcore,26
8338,i3oMk7gFrvX91xMS,2005,Da Lama Ao Caos,Chico Science & Nação Zumbi,funk metal,21
8339,aISvZn8YOW4pNA8V,2013,Collider,Jon Hopkins,techno,45
8340,ECCHxOKKsQ5CGxdn,2018,Rise the Midnight Girl,Gunship,electronic,28
8341,Le6qL9KcXw88m9m1,2003,Please Sister,The Cardigans,pop,12
8342,v0071BeA2U5qpMrU,2017,Mystery of Love,Sufjan Stevens,soundtrack,23
8343,ZOTZvKXMG37FnPyM,1975,I Think I'm Going Bald,Rush,progressive rock,42
8344,xKswEpgbeHoKoK1q,1976,Starstruck,Rainbow,hard rock,38
8345,W7rkoFUftM16Erj2,2017,Electric Lines,Joe Goddard,synthpop,86
8346,o1flh98IVNq011Um,2015,How The Years Condemn,Napalm Death,grindcore,29
8347,ZoyXABzcDVgA8IEw,2009,The Calculation,Regina Spektor,singer-songwriter,25
8348,XuyvebCVAj3KNSQp,1996,Punk Rock Song,Bad Religion,punk,83
8349,9oiY07EYFjVczwk2,1994,Heat Miser,Massive Attack,electronic,42
8350,7WmliVD6UQjBliYh,2006,Cry of the Black Birds,Amon Amarth,viking metal,93
8351,XXjyfHu2EnqA8upE,1988,Heavy Metal,Judas Priest,metal,25
8352,OJvb99R3MD8FgCDW,2012,Dreams So Real,Metric,indie rock,17
8353,a4L8rdwWMgsK6wn0,1998,Wings of Destiny,Rhapsody,power metal,16
8354,b2gXNr1rLMCyAKUw,1982,Sailin' On,Bad Brains,hardcore punk,76
8355,mW2dD9lvwgkSHxrA,2015,We Own The Night,Dance Gavin Dance,post-hardcore,80
8356,yszo1mgWnjwyFNW3,1994,Slider,The Future Sound of London,ambient,10
8357,wd7vX2b80Yi1ksBx,2012,Ocean Drive,Miami Nights 1984,disco,86
8358,mT2w66sxFl79REoS,1979,One of My Turns,Pink Floyd,psychedelic rock,84
8359,UGv2AzMfy59JObIs,1992,Hair,PJ Harvey,singer-songwriter,20
8360,xdjze2DKiLRHZPax,2014,Angel,Theory of a Deadman,alternative rock,51
8361,LOGF5PrAsqIiaymH,2009,Every Last Breath,Architects,mathcore,16
8362,9IcgfOtrGUYkQJ5d,2011,Take Five,King Tubby,dub,37
8363,hpP9XhNNBYbhH9qe,2008,Not Meant To Be,Theory of a Deadman,post-grunge,26
8364,NsdluNhUNqzEIpmx,1991,O.G. Original Gangster,Ice-T,hip hop,12
8365,mlZNZoual2X91RLO,1993,Amen,Sepultura,thrash metal,57
8366,EkhnbQPGCIeox7pQ,2004,Carnivores Unite,Blockhead,downtempo,30
8367,6KszeIO6sj8x0qdF,2017,Call Me Mother,RuPaul,vogue,53
8368,Qv4He1wLaMVe5m9I,1993,Audax Powder,Polygon Window,electronic,15
8369,F9oAdixUEEF4ISgT,2016,Buckle,We Are Scientists,indie rock,23
8370,z5JjR5elJdSz32i8,2004,One Gun,Lamb of God,groove metal,26
8371,vBK1QRC8h0TBtIrx,2017,Kirghiz,Polo & Pan,indie pop,13
8372,t6dd9xyePEBNRSu4,1992,Allen's Wrench,Kyuss,stoner metal,29
8373,3ADeb9xA2Zz52L7t,2017,The Drop,Gammer,happy hardcore,13
8374,EVnvo1AI256hhoYh,1988,Do What You Want,Bad Religion,hardcore punk,41
8375,8GX3Cd3JmfHLCrEj,2006,Whitecaps of White Noise I,Tim Hecker,drone,10
8376,0MuOm7zgObUfCJN1,2018,Tragedy Of Pointless Games,Craft,raw black metal,12
8377,Vrb1bpufls9Y5J0F,2017,existence,Cold,hard rock,22
8378,SmfOHcqRJ5Y2LnH1,1976,Head for Backstage Pass,Jeff Beck,rock,11
8379,7nKcy5hQwShVzhwo,2018,Feeling You,Harrison Storm,singer-songwriter,27
8380,JRj9ZVI00D8xlbI5,1997,All For You,Sister Hazel,alternative rock,32
8381,8OOtKbCbcCLpD2Iw,2006,Follow the Cops Back Home,Placebo,alternative rock,90
8382,83O3gzsQUs0yyr0w,2009,Machine,Regina Spektor,anti-folk,15
8383,fvzY17AKxIi2axVn,2018,Flou,Angèle,indie pop,27
8384,Gx1pT0t7yTfRZwg9,1976,Tarot Woman,Rainbow,hard rock,49
8385,Sr7WbPPOBYrNJSzl,2013,Borrowed Time,Parquet Courts,garage rock,49
8386,2lPr0fSwicgoZdKb,2018,Back In Brazil,Paul McCartney,classic rock,18
8387,VqB5Al84NIPafpvH,1978,Good Times Roll,The Cars,new wave,52
8388,XJygQSOuTINW8bRT,2009,Johnny Guitar,Pearl Jam,grunge,22
8389,5wVfSvxFsypzRm8n,2011,Mein Land,Rammstein,industrial metal,101
8390,BcDZcLLYcTksH4D2,2011,This Bright Flash,M83,shoegaze,37
8391,3zunVGLsZK0jdx8C,2015,Bloodless Coup,Napalm Death,grindcore,14
8392,y1wKnUGrDCaY4pYz,1993,The Gate Of Nanna,Beherit,raw black metal,26
8393,FOegBsLO4eUucK8A,2019,Trashbag Baby,SWMRS,pop punk,21
8394,bDgVVcOCn7mkyC5Q,1987,Halloween,Helloween,power metal,59
8395,mPTp5gdAkqVeLzmB,2014,The Golden Throne,Temples,psychedelic rock,41
8396,nlgMHNZ0qCS2vdmV,2012,On Top of the World,Imagine Dragons,indie rock,126
8397,3I2Obj01bRl1SERW,2001,Halloween,Dead Kennedys,hardcore punk,15
8398,PFleWhdvlutsFq4t,2019,Turn Me Down,Julia Jacklin,singer-songwriter,34
8399,XkdMy2UhRlhcHEmY,2018,7-T's,Marcus Miller,jazz fusion,9
8400,AeEKbcGeUG3kIp41,1976,New York State Of Mind,Billy Joel,classic rock,48
8401,QGjrZZJtYQo7fqYg,2017,November,"Tyler, the Creator",hip hop,65
8402,VCgWete8V30uIy3P,2018,Dark Saturday,Metric,punk,44
8403,HFf7BOfMzTdI6YTD,2007,Illusion,VNV Nation,futurepop,99
8404,8kmKFOfenCvqvoP6,2005,Kadonneet kolme sanaa,Stam1na,finnish metal,24
8405,fgnQ3VhUrKX4uJoh,2009,Laughing With,Regina Spektor,pop,36
8406,LuRTXGEv87mKIVHi,2009,Bless This Morning Year,Helios,ambient,41
8407,hcntYe5PN5rLRtwq,2014,Jhator,Harakiri for the Sky,post-black metal,21
8408,jYsx7xdURAiaA0GU,1960,Full Moon,Eden Ahbez,exotica,13
8409,iPZca7FLXozJtOWa,1975,The Necromancer,Rush,progressive rock,46
8410,VkP7Ddmy5wSIb3Um,2013,Decay,Counterparts,melodic hardcore,12
8411,mTf6QPsLYUu9eelz,2005,Wires,Athlete,britpop,28
8412,GXGipuMTqjx0EPI5,2011,Fix a Heart,Demi Lovato,pop,21
8413,J6XzfzNX3f1O2YmT,1967,Ode to Billie Joe,Bobbie Gentry,country,29
8414,8y5y0z1tL0da8TAT,2018,A Cell Divides,Haken,djent,65
8415,lD4PXLYbHOt4lqhz,2003,Cheers Darlin',Damien Rice,singer-songwriter,37
8416,1vLVDZkrnEhXZo1c,1987,Sacred,Depeche Mode,new wave,40
8417,y9B0ce3qRJi0WEfB,2007,Flux,Bloc Party,indie rock,69
8418,U90yRb8snBETvTMt,2016,Romantic,Mannequin Pussy,noise rock,39
8419,ijnzffI7jclLCcWm,2019,Tasmania,Pond,grunge,36
8420,iKyAR0QERFip8FDH,2015,Say Hello Melancholia,IAMX,synthpop,18
8421,KBLWfj1EaK4nGnTs,2013,Goldie,A$AP Rocky,rap,40
8422,0St7awSQnQ4ieQIz,1993,Nuclear Girl,Beherit,dark ambient,17
8423,pkKbjX9pVVDS30vr,2013,Four Simple Words,Frank Turner,punk,22
8424,VTiQufVGka4dXkST,2015,Hierarchies,Napalm Death,grindcore,16
8425,flvg0ztt4R3QLHOM,1968,Let Me Come on Home,Otis Redding,soul,12
8426,OdcIMoksPm36lltm,1979,Goodbye Cruel World,Pink Floyd,psychedelic rock,86
8427,Ai97F0bfMkwFmJo3,2002,O Pamela,The Wake,post-punk,11
8428,2HleLCwZLGJSlAxP,2015,Wracaj do domu,Kortez,rock,9
8429,ShGEvdBLNTQveqPe,2009,Invidia,Delain,symphonic metal,26
8430,EQhIz8W0uCsljpWL,1994,She,Green Day,punk,127
8431,oH3X6iO8y0mtFLjL,2017,Crying in the Club,Camila Cabello,pop,46
8432,i6nt8FnwDC964QtH,2011,Elysian Fields,God Is An Astronaut,post-rock,23
8433,jq0qbkNtgsGNsWR5,2001,Get Over You,Sophie Ellis-Bextor,pop,28
8434,nyFm93tvHZaybLg0,2001,The Shire,Howard Shore,soundtrack,42
8435,ued9ZMC5VP87I2Hk,1993,Remind,Orbital,techno,12
8436,Idw25IGQhBJt8ssz,2018,Dust,Unearth,melodic death metal,10
8437,cLpRPKxQgZZs45Qp,2011,Bleed For You,Hidden in Plain View,emo,16
8438,dbEf0is5reJTKXw5,2014,Memory,Sidewalks and Skeletons,witch house,23
8439,nFzeAU0I6bHBoCYD,1992,TV II,Ministry,industrial rock,19
8440,5yz4FuSP9DGYYCPC,1994,High Hopes,Pink Floyd,psychedelic rock,135
8441,lu8b4p1EefcZxDO9,2008,Pillars of Mercy,Absu,thrash metal,34
8442,cUpfbRVp4wrH4l70,2003,The Nurse Who Loved Me,A Perfect Circle,progressive rock,42
8443,VqTfFpbFnJd4DUle,1998,Love Island,Fatboy Slim,big beat,18
8444,lnFKLY40a8wDRvog,2018,This life,Tim Hecker,glitch,58
8445,gqH8vk608iBD1P1C,2015,Shark Dad,Dance Gavin Dance,post-hardcore,14
8446,dhPkdGPJy7YOycn4,1994,Weather Storm,Massive Attack,downtempo,50
8447,xGXyVyL2GzAaCcdH,2010,The Snake In Dallas,Gorillaz,experimental,23
8448,svjsrHbznhNUd92Z,1968,I Love You More Than Words Can Say,Otis Redding,soul,12
8449,dVOhEhqzwy98nWS8,1994,Lest We Forget,Bolt Thrower,death metal,24
8450,DIcim1mugKGKqsXV,1977,Neighborhood Threat,Iggy Pop,punk,26
8451,v84oS08wATmQ7s7N,2013,Careers in Combat,Parquet Courts,garage rock,11
8452,2HZyJYCRlcGDX3aL,2018,Central Park West,John Coltrane,jazz,20
8453,UXOdolAgjToZYmyj,1994,Sassafras Roots,Green Day,punk,62
8454,WrYyNqLNYm5hROeU,2019,Flake,Fidlar,skate punk,27
8455,zAltUim3oOR6d8gj,1993,Hablando A Tu Corazón,Charly García,rock,17
8456,58hKf3RzL7dpuFLE,2004,Girl Anachronism,The Dresden Dolls,cabaret,47
8457,uqm5FeCfXStgSUXg,2007,Heimdalsgate Like A Promethean Curse,of Montreal,indie pop,21
8458,nQFqALX7RXmqaAWD,2012,Forrest Gump,Frank Ocean,soul,88
8459,jV7J3eiEsdsPpwfL,2018,Wasteland,Riverside,progressive rock,87
8460,eaJdl0hj8pgi86Dj,1996,All I Have to Give,Backstreet Boys,pop,27
8461,4gKcnTEzv22aspoq,2015,Destroyer,Parkway Drive,metalcore,56
8462,4zPfKklBmtOoZh3k,2016,Girl Loves Me,David Bowie,experimental rock,98
8463,SsCvtVAxxBxjVKbz,2009,We Are All We Have,The Casualties,street punk,27
8464,7b8cNS8kuKks7rrR,2013,Choke,Alice in Chains,grunge,22
8465,xfEnj8qH7pge6stE,1978,Shadow Play,Rory Gallagher,classic rock,19
8466,6sUE7Mf0a49mHeJr,1993,Keep Ya Head Up,2Pac,hip hop,44
8467,WvGYkFPfAdEJChe2,2017,Talk 2 U,Brent Faiyaz,soul,10
8468,xcAcPvwuHbdotWG3,2010,Heaven Nor Hell,Volbeat,rockabilly,41
8469,XwN0rgXz1jrR6RMD,2005,Rockstar,Nickelback,hard rock,109
8470,ZABdMd1NZDBARBP2,2018,I Know,Aly & AJ,dream pop,16
8471,3kiYIWQpPGKPMXZx,1991,Marble Halls,Enya,celtic,12
8472,ebsr6NShYvKqDsgl,2003,For What It's Worth,The Cardigans,pop,40
8473,XULJ1Q8mPwhmaDI4,2002,Nas Ne Dagoniat,t.A.T.u.,techno,27
8474,z4pfNCH1xUBerW1h,1980,My Rival,Steely Dan,classic rock,15
8475,JhdLYFtWffVT3OSO,2018,Greatness Or Death,Beartooth,hardcore punk,27
8476,0bKz1eyk1PsbezU5,2015,White Blood,Oh Wonder,soul,22
8477,LLTTsV7eslc7WiQW,1995,Lord Knows,2Pac,rap,10
8478,m9M9yPckVrxXypIN,1999,Debra,Beck,soul,50
8479,kSbWbtucGj8mNRzK,2018,Anthem of the Defeated,Fit for a King,metalcore,18
8480,uOXsp4hweTXpxp3V,2002,I Woke Up In A Car,Something Corporate,piano rock,37
8481,nC4SugFkdiYqCsV5,2012,So Far Away,Lazerhawk,chillwave,27
8482,dkaKHq4zSLTmQSPE,2013,Equation,Palms Trax,house,22
8483,019Q5nZ079pL34qa,2018,JOY,ionnalee,art pop,24
8484,XC93UUSiMBOHPIJI,2013,American Spirits,Inner Wave,indie rock,27
8485,MUKZdKxx9EoTwnqx,1994,Silent Demise,Bolt Thrower,death metal,20
8486,i6jxt7T26oE2LaOP,2015,Human,Of Monsters and Men,indie rock,29
8487,MpShsknSVIkNYDaB,2017,Written in the Sand,Old Dominion,country,17
8488,SoqnVpsc4L1Vs7by,1980,Xanadu,Olivia Newton-John,disco,36
8489,arQF2bkypqXeCEbg,2000,Feiticeira,Deftones,nu metal,113
8490,cweAx2PzlenIbFLa,2016,Unconditional Love,Esperanza Spalding,contemporary jazz,13
8491,xACwiKWhTseZomq6,1994,Coming Clean,Green Day,punk,69
8492,QV8eHnGJbcXNp3An,2004,Blood Of The Scribe,Lamb of God,groove metal,33
8493,6QwfkGVQOlZnn8AR,2019,Model Homes,Pedro the Lion,emo,12
8494,IMITIvgd7VakGSo8,1979,Brain Drain,Marianne Faithfull,rock,12
8495,Tk4IqrZQbQfjiliK,2018,Fuh You,Paul McCartney,pop rock,18
8496,s2U2lO15rbuZJEgm,2009,Architect of New Beginnings,Ghost Brigade,melodic death metal,17
8497,jJfkpI5L2dNn9qNQ,1992,Corrosion,Ministry,industrial rock,15
8498,R9iWNbIWdB0z9RRr,2006,Coconut Skins,Damien Rice,singer-songwriter,26
8499,j0BHxO9FSAFeyA6s,1994,Emenius Sleepus,Green Day,punk,55
8500,Cx9gmnHIi0HhtT41,2005,Gomenasai,t.A.T.u.,pop,15
8501,ISeFn3lL9OyjgcgU,1971,Satori Part I,Flower Travellin' Band,hard rock,12
8502,jHTZwi0UUuf2C2Zx,1980,Third World Man,Steely Dan,classic rock,15
8503,384QbTcrmsb3DKiY,1995,Dear Mama,2Pac,hip hop,67
8504,8WVV9tfgSQHVDehI,1981,Too Much Information,The Police,new wave,24
8505,bICdQOxlx9MC4IeU,2018,wtf,boy pablo,indie pop,20
8506,BzXbWft7XFXf7kRa,2018,In Death Valley,Tim Hecker,glitch,25
8507,NWJ3l2Y9xKAuzPZR,2001,Isso,Titãs,rock nacional,8
8508,U1zdBya5NqorIniL,1994,Forever Fallen,Bolt Thrower,death metal,21
8509,l9l5EyCBeJJqS4VZ,2013,6,Grouper,drone,12
8510,vZfp4JhZIBiXa5E3,2008,Don't Forget,Demi Lovato,pop rock,22
8511,lDTCYI51orID0iwo,2002,Full Moon,Brandy,soul,21
8512,QPIIwnv79EqRAefw,2018,The Score,Amaranthe,power metal,48
8513,81hOmSQVggPPShMz,2015,The Price,Leprous,progressive metal,148
8514,4JoUYGkggRHPYAgF,2016,Dream No More,Metallica,thrash metal,66
8515,ov5GvYVQzkPnFjB5,2018,Candy Cane Lane,Sia,pop,12
8516,MKF6zXMtGxfbKQrg,1994,In the End,Green Day,punk,48
8517,wPMtkD7zWM84X8m9,2019,Throne,Koffee,dancehall,25
8518,n1kEPpg9mADUp0Cq,2008,Weak Aside,Bloodbath,brutal death metal,21
8519,7h76VQPRZmt0c2g5,2014,Me And Mary Jane,Black Stone Cherry,hard rock,16
8520,ArqOvURe1lsDWwRW,1989,Kinda I Want To,Nine Inch Nails,industrial rock,42
8521,MJPUru1UhiBRxgau,2004,Interlude,My Chemical Romance,emo,67
8522,jJfoyMcfsNqiVFvL,2007,Bossa Nostra,Nação Zumbi,psychedelic rock,10
8523,kfWMl165UjtdVmKf,1994,Moi Je Joue,Brigitte Bardot,french pop,17
8524,Q3NGXjbPOHIZkkH5,2013,Vital,Grouper,shoegaze,17
8525,jJlLpNxRpbUoavoG,2016,A Close Friend,James Newton Howard,classical,26
8526,Lmf6WOqPA2LOd7Qm,2018,February 3rd,Jorja Smith,soul,41
8527,2ZJWXPZVwkK0m3LA,2017,Monster Gambling in Tokyo,idealism,trip hop,40
8528,Y4u6GPNNsBvzYBiX,2016,Lato2002,Coals,dream pop,45
8529,0dXFMiXybiKq1kvf,2014,Heaven Knows,The Pretty Reckless,post-grunge,79
8530,nlOoRlpaEAip1wvg,1993,Thou Angel Of The Gods,Beherit,black metal,14
8531,IiTw1Q50t5DF94xh,1972,Spanish Harlem,Aretha Franklin,soul,18
8532,AQwaUS1ooFNDUf3O,1969,It's Raining Today,Scott Walker,baroque pop,71
8533,e1ikQRUqSmw0pkSK,2012,Dreiklangsdimensionen,Rheingold,neue deutsche welle,13
8534,IsR7hN07oFSApciK,1979,Bring the Boys Back Home,Pink Floyd,psychedelic rock,75
8535,CXRecYAxgHLUF6LX,2016,Dip a Sail,Jinjer,groove metal,22
8536,AivEYaCyRqRyJhbq,2017,Sectarian,Soen,progressive metal,96
8537,0DgZlQ8A5OuusSC0,2011,Ritual Union,Little Dragon,indie pop,114
8538,dGeyvi5WCOjDU7da,2018,LIKE HELL,ionnalee,art pop,17
8539,jT5s0z93BSDQF3Xg,2012,Selene,Imagine Dragons,indie rock,23
8540,JiPJlpDLAZ9Jdi0e,2019,Raggamuffin,Koffee,dancehall,16
8541,sMAhMyk2Iadr46GO,1992,Jesus Built My Hotrod,Ministry,industrial rock,100
8542,sD43kQPcgm4ELVUw,2000,Elite,Deftones,nu metal,104
8543,Q6A3j2YYtE8RcL7b,2014,Sour,Void Vision,post-punk,31
8544,V3i9KH4tNHulKPeT,1995,It Ain't Easy,2Pac,hip hop,14
8545,i22H6HxnFGfp1zxk,1993,Monday,Orbital,techno,11
8546,eIeSACYUZVA6jVIy,2004,Zero e Um,Dead Fish,hardcore,37
8547,hAAKjUapnp13dGUH,1995,Time Bomb,Rancid,ska punk,143
8548,iGt3WRsn3R6QFjrN,2012,Celestial Bond,Ensiferum,viking metal,15
8549,TQE6XtWzZpN3zkrO,2013,Retaliate,VNV Nation,futurepop,21
8550,naZNrcpLntAXN6O6,1964,Cantaloupe Island,Herbie Hancock,jazz piano,30
8551,EhVmDZzM9DJN202h,1994,All by Myself,Green Day,punk,30
8552,KK4CrWnRIvAmi1nl,2018,Is a rose petal of the dying crimson light,Tim Hecker,glitch,23
8553,hpON1Yi3YNvXVAhr,2009,Sonâmbulo,Céu,dub,11
8554,yUr7QyMieGv2qywR,2019,When A Shadow Is Forced Into The Light,Swallow the Sun,doom metal,91
8555,mPrTOa9e5ZllvH8O,1999,Showrooms,Sam Prekop,emo,13
8556,ZdoxzJxLIXa7QvZz,2013,Awkward,"Tyler, the Creator",rap,21
8557,p8xpqol0rOxjL2Dz,2005,Dreaming,System of a Down,alternative metal,102
8558,jmccBV8WfHs8W3id,2003,No No No,Yeah Yeah Yeahs,indie rock,26
8559,daBaMOcRlVyb7QiQ,2013,Cloud in Places,Grouper,drone,15
8560,RvZUGjFw9f2woxRy,2018,Requiem for Wires,VNV Nation,futurepop,14
8561,5tz9TpQKxhnBHxGQ,2016,Bang Bang,Green Day,pop punk,76
8562,8W03GdF2ZAAvMFPP,2019,I Fell In Love With the Devil,Avril Lavigne,indie pop,45
8563,XWSpgRNDeGRQDYIf,2016,Blood Will Have Blood,Knocked Loose,metalcore,27
8564,pouBFLAVv6nqS2jX,1987,I Want You Now,Depeche Mode,new wave,36
8565,LPCIQ1Acz7Ju0RML,2010,Clap Your Hands,Sia,pop,35
8566,INClyxoOGnbGFfjf,1998,Vain Glory Opera,Edguy,power metal,62
8567,bn3wiuUxcLHvy9GG,1980,Metal Gods,Judas Priest,hard rock,61
8568,fege7xW9kymGQj0r,2018,Under Again,Bullet for My Valentine,alternative metal,18
8569,r0JkqCMkmeRymAZz,2000,RX Queen,Deftones,nu metal,109
8570,QmXB2n3hIbkvqXKL,2010,Worm Tamer,Grinderman,garage rock,18
8571,a5zfh18yIyXFJdjI,1996,Petrol,Orbital,electronic,23
8572,VCsQ9btFPpt81KYH,2014,Let It Go,The Piano Guys,classical,15
8573,c5W2lMFHEpKzvybN,2017,Além de cavalos,Letrux,pop rock,12
8574,ZV1I0hRjARzR0hrZ,2005,Long Hot Summer,Girls Aloud,pop,11
8575,vGrGuO61iwI0vAQQ,1988,We Got the Right,Helloween,power metal,27
8576,w0Wao9rneUn2psP4,1971,Grandma's Hands,Bill Withers,rhythm and blues,43
